Array Size,CPU (s),Na‹ve (s),Work Efficient (s),Shared Memory (s),Thrust (s)
32,0.0003,0.56832,1.26157,0.748544,0.835584
64,0.0001,0.641024,0.809984,0.864256,0.705536
128,0.0001,0.579584,0.782336,0.715776,0.690176
256,0.0002,0.654336,0.790528,0.775168,0.81408
512,0.0003,0.539648,0.748544,0.659456,0.59904
1024,0.0005,0.512,0.648192,0.592896,0.596992
2048,0.0011,0.553984,0.73728,0.674816,0.657408
4096,0.002,0.581632,0.80384,0.709632,0.654336
8192,0.0032,0.643072,1.14688,0.74752,0.679936
16384,0.0069,0.760832,1.01069,1.152,0.872448
32768,0.0544,1.07622,1.22061,1.04346,1.13869
65536,0.0382,1.43053,1.6384,1.43258,1.38342
131072,0.5828,2.2528,2.48218,2.55386,3.13344
262144,1.1719,4.47795,4.00179,4.38579,4.70528
524288,2.3402,7.59808,7.44346,7.84077,8.64051
1048576,4.5692,14.8849,14.7241,14.3811,14.4732
2097152,8.8728,29.0939,28.7642,26.6353,26.9107
4194304,19.2392,57.3829,55.6247,53.5654,53.9976
8388608,38.2331,113.368,110.196,104.484,105.576
16777216,76.4732,229.631,219.906,209.668,209.58
33554432,148.53,465.489,444.197,422.975,420.17
67108864,294.121,936.257,883.286,852.41,843.187
16,0.0001,0.575488,0.857088,0.978944,0.884736
32,0.0001,0.653312,0.858112,0.7168,0.746496
64,0.0001,0.49664,0.879616,0.713728,0.70144
128,0.0001,0.625664,0.764928,0.940032,0.871424
256,0.0001,0.641024,0.791552,0.7168,0.729088
512,0.0003,0.6144,0.804864,0.736256,0.703488
1024,0.0004,0.52736,0.8192,0.72704,0.705536
2048,0.001,0.529408,0.888832,0.75776,0.743424
4096,0.0019,0.57344,1.0199,0.804864,0.82432
8192,0.0031,0.608256,0.9216,0.81408,1.07622
16384,0.0083,0.751616,1.03731,0.836608,0.816128
32768,0.0163,0.973824,1.54419,1.04346,1.0025
65536,0.0325,1.42541,1.67526,1.45408,1.39674
131072,0.5859,2.22925,2.45862,2.52314,2.93581
262144,1.1679,4.21786,3.98438,4.33971,4.49843
524288,2.341,7.65338,8.15616,8.70093,8.49613
1048576,4.4363,14.7999,15.0682,14.7999,14.7098
2097152,9.0414,29.2772,29.3939,27.7821,27.8856
4194304,18.0271,57.8273,56.5617,53.2398,54.4819
8388608,38.5993,114.823,109.981,107.221,104.711
16777216,73.7206,231.23,222.776,211.237,209.038
33554432,151.897,463.395,436.894,423.961,420.11
67108864,299.237,937.76,899.537,847.781,843.304
16,0,0.525312,0.74752,0.780288,0.749568
32,0.0001,0.468992,0.804864,0.728064,0.720896
64,0.0001,0.535552,0.817152,0.719872,0.72192
128,0.0001,0.607232,0.781312,0.758784,0.729088
256,0.0002,0.521216,1.05779,0.744448,0.748544
512,0.0002,0.607232,0.811008,0.73216,0.694272
1024,0.0004,0.550912,0.809984,0.712704,0.728064
2048,0.0011,0.661504,0.970752,0.986112,0.766976
4096,0.002,0.661504,0.777216,0.697344,0.795648
8192,0.0032,0.636928,1.27386,0.883712,0.929792
16384,0.0074,1.05062,1.18272,0.779264,0.743424
32768,0.0167,1.03526,1.20934,1.04346,1.00659
65536,0.0613,1.36806,1.94662,1.43258,1.38445
131072,0.5857,2.22106,2.45555,2.51904,2.95322
262144,1.2027,4.3817,4.08986,4.45235,5.59718
524288,2.3412,7.72813,7.44141,7.98003,8.36915
1048576,4.6731,14.9197,14.7046,14.3718,15.1255
2097152,9.5457,29.143,28.6372,27.0131,27.604
4194304,19.2918,57.9133,55.4025,53.3596,54.3949
8388608,40.5504,114.048,109.522,105.587,105.12
16777216,73.555,230.178,217.844,211.493,210.435
33554432,147.064,466.426,443.737,424.997,419.761
67108864,295.897,934.457,883.236,848.861,845.104
16,0.0001,0.666624,0.874496,0.96256,1.16941
32,0.0001,0.572416,0.813056,0.759808,0.77312
64,0.0001,0.4864,0.769024,0.726016,0.766976
128,0.0002,0.637952,0.770048,0.770048,0.759808
256,0.0001,0.601088,0.796672,0.631808,0.608256
512,0.0003,0.509952,0.673792,0.574464,0.541696
1024,0.006,0.544768,0.687104,0.653312,0.751616
2048,0.001,0.504832,0.746496,0.677888,0.638976
4096,0.0022,0.5888,0.786432,0.7168,0.643072
8192,0.0031,0.645024,0.867328,0.754688,0.689152
16384,0.0069,0.771072,0.9984,0.835584,0.804864
32768,0.0185,0.985088,1.60666,1.03936,0.9984
65536,0.0565,1.37114,1.84013,1.44282,1.38854
131072,0.6537,2.15552,2.45453,2.53952,3.00134
262144,1.1679,4.21683,3.99155,4.50867,4.73702
524288,2.2177,7.60115,7.4455,7.48032,9.2119
1048576,5.0681,14.7036,15.0508,14.5623,15.1132
2097152,8.8753,29.227,27.8856,27.2681,27.3623
4194304,21.2709,57.8324,56.4429,52.9408,54.2013
8388608,35.9436,114.405,111.077,105.95,106.342
16777216,79.7522,230.797,222.949,210.779,210.229
33554432,152.023,465.117,436.04,421.701,421.059
67108864,294.292,937.204,899.174,847.528,842.265
16,0.0001,0.65536,0.825344,0.857088,0.761856
32,0.0001,0.600064,0.636928,0.746496,0.718848
64,0.0001,0.489472,0.785408,0.821248,0.753664
128,0.0002,0.472064,0.75776,0.726016,0.697344
256,0.0001,0.687104,0.666624,1.84422,0.584704
512,0.0003,0.521216,0.673792,0.872448,0.587776
1024,0.0004,0.543744,0.70144,0.9216,0.606208
2048,0.001,0.569344,0.750592,0.699392,0.621568
4096,0.002,0.592896,0.777216,0.935936,0.661504
8192,0.0031,0.692224,0.950272,1.09466,0.836608
16384,0.007,0.76288,0.95232,0.841728,0.80896
32768,0.0167,0.95232,1.46432,1.04243,0.996352
65536,0.0401,1.43053,1.65171,1.4336,2.10739
131072,0.5867,2.25587,2.41766,2.52211,2.94195
262144,1.1733,4.33971,4.00691,4.34995,4.89472
524288,2.2188,7.60934,7.38509,8.35379,8.3159
1048576,5.6589,14.3923,14.5377,15.7614,14.4968
2097152,9.5001,28.885,28.5143,27.7402,28.3351
4194304,18.7963,58.0659,55.3165,53.2019,53.8798
8388608,38.9331,114.668,110.067,106.256,105.591
16777216,77.8149,229.195,219.422,211.937,209.707
33554432,149.184,462.211,443.096,424.603,420.202
67108864,293.463,933.815,881.753,848.546,846.564
16,0.0001,0.589824,0.605184,0.690176,0.802816
32,0.0001,0.705536,0.729088,0.87552,0.715776
64,0.0001,0.48128,0.918528,0.976896,0.914432
128,0.0001,0.825344,0.772096,0.928768,1.09978
256,0.0001,0.717824,0.712704,0.745472,0.731136
512,0.0005,0.55808,0.801792,0.728064,0.677888
1024,0.0007,0.507904,0.779264,0.841728,0.748544
2048,0.001,0.781312,0.959488,0.76288,0.98304
4096,0.0019,0.575488,0.917504,0.745472,0.713728
8192,0.0032,0.724992,1.19091,0.944128,0.759808
16384,0.0074,0.874496,1.05472,1.05165,0.929792
32768,0.0165,0.9728,1.27488,1.16941,1.07827
65536,0.0364,1.49914,1.67219,1.97325,1.46534
131072,0.5844,2.25997,2.48218,2.7648,3.14778
262144,1.1745,4.26291,4.03046,4.31923,4.85478
524288,2.2536,7.92883,7.95341,8.09779,8.45414
1048576,4.6827,14.7569,14.7558,14.4824,15.2453
2097152,9.6463,29.1277,27.3613,26.8995,27.905
4194304,19.7865,57.5672,56.7777,54.314,53.0176
8388608,38.5929,114.942,111.134,104.954,105.414
16777216,73.948,230.965,224.128,211.16,209.574
33554432,150.945,465.033,433.829,424.879,419.886
67108864,291.524,938.896,902.571,847.596,842.166
16,0.0001,0.64,0.739328,0.77312,0.760832
32,0.0001,0.630784,1.06803,0.93696,0.786432
64,0.0001,0.493568,0.864256,0.954368,0.719872
128,0.0001,0.699392,0.751616,0.707584,1.26259
256,0.0001,0.543744,0.807936,0.73216,0.720896
512,0.0003,0.618496,0.79872,0.703488,0.724992
1024,0.0004,0.535552,0.822272,0.708608,0.690176
2048,0.001,0.575488,0.7424,0.676864,0.63488
4096,0.002,0.6144,1.11514,0.703488,0.648192
8192,0.0034,0.63488,0.886784,0.864256,1.06394
16384,0.007,0.76288,1.02912,0.836608,0.807936
32768,0.0168,0.9728,1.23392,1.0537,0.999424
65536,0.0402,1.44998,1.64557,1.44691,1.39776
131072,0.5858,2.30605,2.42381,3.36179,2.944
262144,1.1686,4.50048,3.97517,4.55475,4.73805
524288,2.4234,7.61446,7.38611,7.47213,8.55654
1048576,4.438,15.358,14.8306,14.4527,14.6514
2097152,8.8734,29.2035,29.4185,26.5021,27.4698
4194304,18.8723,57.1576,56.0998,53.7252,53.0125
8388608,37.306,114.438,110.5,105.781,104.188
16777216,79.8102,229.275,217.514,210.816,210.511
33554432,148.027,459.921,445.168,423.264,415.838
67108864,297.827,935.453,882.455,849.478,845.207
16,0.0001,0.514048,0.899072,0.939008,1.03014
32,0.0001,0.667648,0.83456,0.69632,1.29638
64,0.0001,0.608256,0.70656,0.717824,0.707584
128,0.0002,0.508928,0.777216,0.733184,0.704512
256,0.0002,0.473088,0.799744,1.04448,0.746496
512,0.0003,0.785408,0.813056,0.69632,0.987136
1024,0.0004,0.55808,0.784384,1.06189,0.843776
2048,0.0009,0.837632,1.0496,1.03629,0.758784
4096,0.002,0.615424,0.929792,0.78848,0.779264
8192,0.0032,0.652288,0.881664,0.815104,0.723968
16384,0.0073,0.768,1.2329,0.96256,0.874496
32768,0.0165,1.00045,1.21242,1.05677,0.9984
65536,0.0377,1.44077,1.61997,2.09306,1.37626
131072,0.6002,2.18829,2.95424,2.37568,2.93581
262144,1.1735,4.19328,3.97107,4.29978,4.9367
524288,2.2182,7.98106,7.52435,7.48646,8.03226
1048576,4.439,15.3702,14.9596,14.0247,14.338
2097152,9.6189,29.822,28.715,27.1892,26.752
4194304,18.232,57.0429,56.5248,53.2265,55.3093
8388608,44.8052,114.311,111.223,106.203,105.779
16777216,78.1213,229.647,224.056,210.839,210.647
33554432,145.116,464.987,435.761,425.927,419.912
67108864,294.346,937.283,899.234,850.105,841.056
16,0.0001,0.67584,0.805888,0.823296,0.69632
32,0.0003,0.6144,0.694272,0.733184,0.719872
64,0.0001,0.45568,0.746496,0.86528,0.7424
128,0.0002,0.534528,0.72192,0.733184,0.862208
256,0.0001,0.528384,0.856064,0.781312,0.729088
512,0.0003,0.499712,0.782336,0.74752,0.739328
1024,0.0004,0.553984,0.816128,1.71008,0.781312
2048,0.001,0.584704,1.02502,0.777216,0.730112
4096,0.002,0.602112,1.0199,0.904192,0.999424
8192,0.003,0.64512,0.943104,0.817152,0.733184
16384,0.0089,0.730112,1.07418,0.907264,0.852992
32768,0.0165,1.34758,1.20627,1.08749,1.08646
65536,0.0395,1.8688,1.7367,1.48582,1.4889
131072,0.5869,2.27635,2.47296,2.58355,3.07405
262144,1.1732,4.44006,4.06835,4.4032,5.28282
524288,2.23,7.72198,7.75578,8.39066,8.33229
1048576,4.4854,15.0272,14.5377,14.1414,14.7927
2097152,9.3912,29.1584,29.2444,26.9885,27.18
4194304,19.0288,57.9779,56.6702,54.06,53.0504
8388608,38.372,113.71,110.326,106.383,105.255
16777216,75.9949,231.618,218.651,209.465,210.06
33554432,144.337,460.771,443.908,424.69,419.867
67108864,292.095,935.484,884.299,847.869,840.757
16,0.0001,0.549888,0.791552,0.812032,0.743424
32,0.0001,0.559104,2.48627,0.877568,0.749568
64,0.0002,0.559104,0.802816,0.707584,0.753664
128,0.0001,0.467968,0.88576,0.723968,0.71168
256,0.0002,0.53248,0.789504,0.75264,0.702464
512,0.0003,0.697344,0.781312,0.72704,0.679936
1024,0.0005,0.541696,0.777216,0.751616,0.720896
2048,0.001,0.52736,0.976896,0.784384,0.729088
4096,0.0019,0.560128,1.00966,0.797696,0.758784
8192,0.003,0.760832,0.92672,0.802816,0.862208
16384,0.0072,0.7424,1.10797,0.913408,0.888832
32768,0.0278,1.0711,1.27898,1.05984,1.04243
65536,0.0362,1.4633,1.70803,1.46739,1.48378
131072,0.5861,2.2999,2.50266,2.58048,3.05152
262144,2.467,4.27827,4.09088,5.21114,4.78822
524288,2.3485,8.07629,7.8377,7.77626,8.25549
1048576,4.44,14.8828,14.7804,13.9786,15.6396
2097152,9.8635,28.8522,30.0872,26.9373,27.6552
4194304,18.6022,57.8048,56.0456,53.6965,53.374
8388608,40.2402,112.132,111.658,105.364,105.418
16777216,76.6575,230.673,222.723,210.668,210.003
33554432,148.758,464.275,434.443,423.029,421.772
67108864,292.141,936.398,901.28,848.966,845.122
16,0.0001,0.651264,0.859136,0.828416,0.872448
32,0.0002,0.618496,0.521216,0.6656,0.587776
64,0.0001,0.681984,0.914432,0.710656,0.51712
128,0.0001,0.714752,0.683008,0.695296,0.669696
256,0.0002,0.587776,0.657408,0.922624,0.736256
512,0.0003,0.520192,0.667648,0.789504,0.600064
1024,0.0004,0.695296,0.717824,0.643072,0.734208
2048,0.0009,0.58368,0.734208,0.690176,0.613376
4096,0.0021,0.595968,0.781312,1.2329,0.643072
8192,0.0033,0.647168,0.883712,0.751616,0.710592
16384,0.007,1.88211,1.02912,0.832512,0.822272
32768,0.0159,0.965632,1.2288,1.03629,0.9984
65536,0.036,1.96198,1.64352,1.43667,1.4336
131072,0.6006,2.56102,2.44736,3.0976,2.97882
262144,1.8757,4.06016,3.94342,4.33254,4.73498
524288,2.3417,7.74042,7.72915,7.81619,8.11725
1048576,4.4372,14.5736,14.5039,14.1281,15.0292
2097152,9.032,29.2526,28.4017,27.0254,27.5661
4194304,18.3317,58.07,55.935,54.1921,53.1937
8388608,38.3572,114.77,110.288,105.723,104.728
16777216,76.7291,230.306,218.893,211.029,210.159
33554432,147.583,464.489,444.85,424.511,419.966
67108864,293.614,932.37,884.048,851.394,845.319
16,0,0.651264,0.75776,0.71168,0.774144
32,0.0001,0.651264,0.797696,0.736256,1.06189
64,0.0001,0.598016,0.75776,0.75264,0.736256
128,0.0002,0.734208,0.754688,0.713728,0.717824
256,0.0002,0.502784,0.764928,0.688128,0.78336
512,0.0004,0.553984,0.83968,0.724992,0.730112
1024,0.0004,0.550912,0.8192,1.0281,0.73216
2048,0.001,0.528384,0.963584,0.751616,0.733184
4096,0.0019,0.564224,1.01171,0.792576,0.748544
8192,0.0031,0.663552,1.0496,0.837632,0.848896
16384,0.0073,0.914432,1.08749,1.04858,0.910336
32768,0.0164,1.01683,1.29024,1.33222,1.07725
65536,0.0352,1.39776,1.67526,1.69677,1.46739
131072,0.6428,2.2057,2.83034,2.55795,4.37658
262144,1.1737,4.19021,4.6551,4.2967,4.99302
524288,2.3415,8.08755,7.83565,8.40602,8.16333
1048576,4.4382,15.063,14.7282,14.8122,15.0415
2097152,9.7734,28.8041,28.1436,26.8411,27.8467
4194304,18.9535,57.5478,55.7967,54.0692,53.8327
8388608,38.4031,114.369,111.479,106.339,105.46
16777216,75.595,229.08,223.688,211.337,210.961
33554432,150.496,466.889,437.901,422.266,418.44
67108864,289.186,938.882,898.951,848.256,843.842
16,0.0001,0.652288,0.82432,0.966656,0.905216
32,0.0003,0.615424,0.758784,0.97792,0.746496
64,0.0001,0.512,0.755712,0.736256,0.700416
128,0.0002,0.523264,0.909312,0.774144,0.72704
256,0.0001,0.508928,0.785408,0.698368,0.6912
512,0.0003,0.625664,0.763904,0.937984,0.764928
1024,0.0004,0.603136,0.83968,0.781312,1.39571
2048,0.001,0.530432,0.925696,0.90112,0.79872
4096,0.0021,0.797696,0.768,0.968704,0.65024
8192,0.003,0.866304,0.960512,0.975872,0.690176
16384,0.0068,0.766976,1.00147,0.84992,0.811008
32768,0.0156,1.02605,1.24006,1.3056,1.00659
65536,0.0401,1.36499,1.64762,1.8688,1.38547
131072,0.5858,2.21184,2.43507,2.58048,2.78938
262144,1.1742,4.60493,4.01408,4.30182,4.72678
524288,2.4508,7.98413,7.4496,7.75782,8.19098
1048576,4.4365,15.0456,14.7876,14.6166,14.4968
2097152,8.9745,29.0621,29.0458,27.1401,27.6572
4194304,18.6702,57.5805,56.2074,52.863,53.7764
8388608,41.4368,113.312,110.121,106.189,105.263
16777216,78.4365,229.677,220.278,211.708,210.341
33554432,149.735,465.408,446.106,423.691,423.601
67108864,294.34,933.144,881.344,851.301,841.229
16,0.0001,0.656384,0.795648,0.91136,0.886784
32,0.0003,0.592896,0.932864,0.77824,0.703488
64,0.0001,0.514048,0.81408,0.712704,0.724992
128,0.0002,0.470016,0.729088,0.681984,0.735232
256,0.0002,0.710656,1.23085,0.750592,0.713728
512,0.0002,0.54784,0.786432,0.766976,0.745472
1024,0.0005,0.685056,0.760832,0.775168,1.14995
2048,0.001,0.524288,0.95744,0.879616,0.626688
4096,0.002,0.560128,0.73728,0.7168,0.692224
8192,0.0031,0.632832,0.86528,0.77312,0.6912
16384,0.007,0.765952,1.02707,0.837632,0.806912
32768,0.017,0.9728,1.45203,1.04346,0.994304
65536,0.036,1.4633,1.84832,1.42746,1.38854
131072,0.5834,2.25382,2.72486,2.38592,3.15085
262144,1.1728,4.26803,4.36531,4.35712,4.75955
524288,2.3423,7.61958,7.72608,7.6841,8.05171
1048576,4.7968,14.846,15.19,13.9807,14.6913
2097152,8.8749,28.7488,28.5563,27.0889,27.1124
4194304,18.6437,56.5852,56.322,53.631,53.3985
8388608,41.6469,114.444,110.356,106.966,105.453
16777216,73.659,231.748,223.835,211.707,210.959
33554432,146.874,463.708,436.265,423.981,419.842
67108864,296.991,935.827,903.409,848.238,841.919
16,0.0001,0.726016,0.792576,0.82944,0.795648
32,0.0003,0.570368,1.62509,0.688128,0.705536
64,0.0001,0.508928,0.755712,0.82944,0.6912
128,0.0002,0.566272,0.768,0.713728,0.79872
256,0.0002,0.474112,0.833536,0.761856,0.729088
512,0.0002,0.520192,0.806912,0.7168,0.708608
1024,0.0005,0.513024,0.823296,0.756736,0.728064
2048,0.001,0.662528,0.88064,0.820224,1.16019
4096,0.0018,0.652288,0.886784,0.791552,0.781312
8192,0.0031,0.64,1.05165,0.796672,0.876544
16384,0.0074,0.950272,1.17658,1.12333,1.09158
32768,0.0169,1.00454,1.3097,1.11309,1.46637
65536,0.0386,1.5616,1.6681,1.46534,1.4592
131072,0.5846,2.30605,2.51085,2.57536,3.05971
262144,1.1746,4.47795,4.08064,4.28339,5.15891
524288,2.6444,7.72096,7.95648,7.80698,8.35686
1048576,4.6843,14.6063,14.6401,14.5183,14.3944
2097152,9.368,29.1779,28.9454,26.9353,27.778
4194304,18.0872,57.6236,55.5028,53.4426,54.3478
8388608,36.1566,113.931,110.605,106.045,106.629
16777216,73.7778,229.867,218.246,211.593,211.065
33554432,148.252,465.663,444.948,422.952,420.024
67108864,291.077,935.133,882.526,850.497,843.718
16,0.0001,0.774144,0.878592,0.883712,0.90624
32,0.0001,0.7168,0.684032,0.749568,0.759808
64,0.0001,0.490496,0.77824,0.75264,0.777216
128,0.0001,0.507904,0.825344,0.703488,0.731136
256,0.0002,0.516096,0.755712,0.720896,0.726016
512,0.0003,0.565248,0.80384,0.80896,0.685056
1024,0.0004,0.736256,0.772096,0.720896,0.658432
2048,0.0009,0.763904,0.841728,0.777216,0.743424
4096,0.0019,0.726016,0.971776,0.787456,0.756736
8192,0.003,0.611328,1.05984,0.809984,0.823296
16384,0.0068,0.79872,1.07725,0.923648,0.867328
32768,0.0168,0.958464,1.21242,1.05062,1.00966
65536,0.0353,1.37728,1.61382,1.43258,1.40083
131072,0.7413,2.21184,3.03002,2.37875,2.83546
262144,1.1678,4.64077,3.97824,4.33971,4.96538
524288,2.2188,8.69786,7.84794,7.74451,8.38861
1048576,4.4373,15.3549,16.0666,13.9356,14.5388
2097152,10.2311,28.8164,28.1242,27.1012,26.967
4194304,18.6208,57.471,56.5402,53.9218,53.8706
8388608,37.6954,114.636,110.296,104.118,105.997
16777216,76.0119,230.358,224.589,210.643,210.399
33554432,151.53,464.69,434.642,423.096,421.743
67108864,296.902,938.147,900.224,850.741,842.786
16,0.0001,0.673792,0.7936,0.789504,0.907264
32,0.0002,0.572416,0.830464,0.934912,0.792576
64,0.0001,0.4864,0.782336,0.73728,0.751616
128,0.0001,0.49152,0.73728,0.730112,0.898048
256,0.0001,0.642048,0.858112,0.914432,0.888832
512,0.0003,0.5632,0.842752,0.760832,0.764928
1024,0.0004,0.529408,0.841728,1.06496,0.761856
2048,0.001,1.26259,0.723968,0.681984,0.620544
4096,0.002,0.553984,0.792576,0.722944,0.659456
8192,0.0033,0.848896,1.02502,0.83968,0.63488
16384,0.0073,0.774144,1.00045,0.837632,0.821248
32768,0.0157,0.974848,1.1561,0.976896,1.12128
65536,0.0411,1.46227,1.62714,1.42336,1.64966
131072,0.5846,2.51597,2.45965,2.84467,2.95834
262144,1.1702,4.30797,4.00282,4.3776,4.74317
524288,2.3395,8.20122,7.93395,8.43469,7.9831
1048576,4.6855,14.9893,15.1409,14.5777,14.7384
2097152,9.3679,29.142,29.3294,27.1206,27.733
4194304,20.0158,57.8458,55.4445,52.7319,52.8189
8388608,38.0587,114.734,110.054,105.808,106.544
16777216,76.3338,229.734,219.136,209.964,210.918
33554432,151.665,463.349,445.218,424.101,418.835
67108864,293.437,933.574,883.508,852.39,841.486
16,0.0001,0.617472,0.789504,0.759808,0.764928
32,0.0001,0.5632,0.740352,0.91648,0.72192
64,0.0001,0.512,0.825344,0.77312,0.731136
128,0.0001,0.463872,0.850944,0.72192,0.676864
256,0.0002,0.535552,0.825344,0.761856,0.719872
512,0.0002,0.621568,0.794624,1.34554,0.750592
1024,0.0005,0.662528,0.792576,0.761856,0.841728
2048,0.0018,0.95744,0.75776,0.7936,0.7168
4096,0.0019,0.6656,0.856064,0.779264,0.764928
8192,0.0037,0.637952,1.08339,0.850944,0.771072
16384,0.007,0.878592,1.08851,1.02605,0.805888
32768,0.0166,1.02707,1.21037,1.03936,1.00454
65536,0.0358,1.408,1.65786,1.47245,1.38957
131072,0.5858,2.21696,3.04026,2.54362,2.95526
262144,1.1681,4.59059,3.98541,4.20352,4.95309
524288,2.3528,7.6544,7.67795,7.76704,8.63232
1048576,4.864,14.9914,14.8081,14.0554,14.5562
2097152,9.7316,29.3632,27.9562,26.9097,27.009
4194304,18.4308,57.6799,55.9442,53.5511,53.2511
8388608,40.0615,114.596,110.22,105.023,106.439
16777216,74.8634,230.128,224.099,209.55,210.474
33554432,150.383,466.184,433.537,426.201,418.813
67108864,297.08,939.054,900.071,847.866,841.832
16,0,0.569344,0.776192,0.781312,0.787456
32,0.0001,0.467968,0.758784,0.761856,0.724992
64,0.0001,0.513024,1.00352,0.720896,0.745472
128,0.0001,0.531456,0.797696,0.739328,0.715776
256,0.0002,0.738304,0.770048,0.73216,0.907264
512,0.0002,0.485376,0.882688,0.735232,0.78336
1024,0.0004,0.567296,0.80384,0.728064,0.715776
2048,0.0009,0.557056,0.751616,0.689152,0.61952
4096,0.002,0.5888,0.7936,0.698368,0.661504
8192,0.0034,0.684032,0.850944,0.751616,0.683008
16384,0.0069,0.751616,0.997376,0.835584,0.81408
32768,0.0161,1.20218,1.2288,0.971776,1.40288
65536,0.0382,1.39264,1.64557,1.43053,1.39162
131072,0.5851,2.2313,2.46477,2.54464,3.21536
262144,1.223,4.21274,3.99155,4.96845,4.51584
524288,2.3518,7.64621,7.7353,7.59706,8.71117
1048576,4.4721,14.7251,14.4056,14.3974,14.3565
2097152,8.8724,29.484,28.4846,26.751,27.7125
4194304,18.8864,57.4577,55.2765,53.2347,53.5972
8388608,38.9836,113.555,111.294,106.104,105.828
16777216,76.8814,230.552,219.343,210.86,211.921
33554432,146.224,463.642,447.744,423.82,420.659
67108864,293.191,937.04,884.187,849.716,840.862
16,0.0001,0.6656,0.792576,0.856064,0.854016
32,0.0001,0.579584,0.672768,0.703488,0.700416
64,0.0001,0.485376,0.878592,0.708608,0.726016
128,0.0001,0.4864,1.02605,0.638976,0.600064
256,0.0002,0.5376,0.651264,0.627712,0.591872
512,0.0003,0.521216,0.692224,0.649216,0.595968
1024,0.0005,0.546816,0.718848,0.646144,0.592896
2048,0.001,0.560128,0.736256,0.673792,0.612352
4096,0.0019,0.587776,0.774144,0.958464,0.638976
8192,0.003,0.764928,0.878592,0.694272,0.807936
16384,0.0144,0.966656,1.14586,0.826368,1.04346
32768,0.0169,0.98304,1.19194,1.03424,1.00966
65536,0.033,1.41312,1.6343,1.7664,1.38957
131072,0.5857,2.16678,2.3767,2.54054,2.94912
262144,1.1729,4.1943,4.04582,4.34586,5.48864
524288,3.1374,8.04352,7.5223,7.49875,8.00154
1048576,4.4373,15.1009,14.8613,14.4916,14.9463
2097152,8.8738,29.1645,28.7212,26.8739,27.1524
4194304,19.8148,57.8601,56.4511,53.0012,52.8835
8388608,36.593,115.39,110.94,105.619,106.544
16777216,76.5413,229.74,222.72,211.391,212.558
33554432,194.26,462.019,4.26E+06,543.131,421.977
67108864,294.829,935.388,903.76,863.966,849.981
16,0,0.477184,0.67584,0.939008,0.73728
